asin,product_name,seller_name,brand,sales_price,discount_percentage,weight_grams,rating,delivery_type,meta_keywords,amazon_prime__y_or_n,rank,z-score
B00SYOZ4K0,C&E CNE67552 (25 Feet/7.6 Meters) High Speed HDMI Cable Male to Male with Ethernet and Audio Return (2 Pack) (Black),Cables & Etc,C & E,21.47,36,726.0,4.1,fulfilled_by_amazon,"C&E CNE67552 (25 Feet/7.6 Meters) High Speed HDMI Cable Male to Male with Ethernet and Audio Return (2 Pack) (Black),C & E,CNE67552",Y,2326969,0.7441351057415344
B07Y1TWYV3,Ankirant Soft Silicon Shockproof Flexible Full Body and Camera Protection Back Case Cover for Samsung Galaxy M30s (2019) (Black Grip),Ankirant,Ankirant,1.79,85,49.9,4.0,fulfilled_by_merchant,"Ankirant Soft Silicon Shockproof Flexible Full Body and Camera Protection Back Case Cover for Samsung Galaxy M30s (2019) (Black Grip),Ankirant",Y,1397,-0.5010755004486102
B07VCTQ2VV,SellZone Laptop Battery for Sony VAIO SVE151L11W Laptop,Online SBS,SellZone,29.99,38,349.0,4.0,fulfilled_by_amazon,"SellZone Laptop Battery for Sony VAIO SVE151L11W Laptop,SellZone,Sony VAIO SVE151L11W",Y,1222938,1.2832201852506822
B07C78FG94,Kingston Canvas Select 16GB Class 10 MicroSDHC Memory Card with Adapter (SDCS/16GBIN),R S Trade,Kingston,4.55,42,41.0,4.3,fulfilled_by_amazon,"Kingston Canvas Select 16GB Class 10 MicroSDHC Memory Card with Adapter (SDCS/16GBIN),Kingston,SDCS/16GBIN",Y,4873,-0.3264423056780411
B074Z4RFF4,KC Soft TPU Silicone Flower Printed Standing Girl Transparent Case with Diamonds Studs Back Cover for Samsung Galaxy J7 Pro,Khurana Communication,KC,3.59,33,31.8,3.9,fulfilled_by_merchant,"KC Soft TPU Silicone Flower Printed Standing Girl Transparent Case with Diamonds Studs Back Cover for Samsung Galaxy J7 Pro,Khurana Communication,Flower Standing Girl Galaxy J7 Pro Cover",Y,211170,-0.3871842864678043
B012D4ZHK8,Wildcraft Polyester 30 ltrs Red Laptop Backpack (8903338054559),Harricane,Wildcraft,27.35,5,522.0,4.1,fulfilled_by_amazon,"Wildcraft Polyester 30 ltrs Red Laptop Backpack (8903338054559),Wildcraft,8903338054559",Y,39870,1.1161797380788339
B0748NBW2T,Cover Affair Aztec Printed Designer Hard PC Slim Light Weight Back Cover Case Compatible with OnePlus 5 / One Plus 5 / OnePlus Five/One Plus Five (Red & White & Blue & Black & Other) (G2-D113),Cover_Affair,Cover Affair,4.78,43,31.8,5.0,fulfilled_by_merchant,"Cover Affair Aztec Printed Designer Hard PC Slim Light Weight Back Cover Case Compatible with OnePlus 5 / One Plus 5 / OnePlus Five/One Plus Five (Red & White & Blue & Black & Other) (G2-D113),OnePlus5_G2-D113",N,494269,-0.31188953944716036
B07VX91WSG,Jotech® Luxurious Toughened Glass Back Case with TPU Bumper Case Cover for Oppo K3 (White),rapid zone,JOTECH,3.58,71,99.8,3.8,fulfilled_by_merchant,"Jotech® Luxurious Toughened Glass Back Case with TPU Bumper Case Cover for Oppo K3 (White),Rapid Zone,Oppo K3",N,1233894,-0.3878170154343643
B07PM87NCR,"Case Creation Galaxy S10+ Soft Black Silicone Silicone, Black Rubber Silicone Back Cover, Back case, Plain Cover case for Samsung Galaxy S10+ (HD Black)",Case Creation,Case Creation,3.59,70,45.4,4.7,fulfilled_by_merchant,"Case Creation Galaxy S10+ Soft Black Silicone Silicone, Black Rubber Silicone Back Cover, Back case, Plain Cover case for Samsung Galaxy S10+ (HD Black),Case Creation,Samsung Galaxy S10 Plus",Y,28714,-0.3871842864678043
B07FDVN75W,"Maxcart Universal Fixed LCD/LED Plasma TV Wall Mount for Screen Size 26''- 50'' - VESA - 400 x 400 - Extra Close to Wall (2.5cm,0.97inch)",Power Cart,MAXCART,8.39,30,200.0,5.0,fulfilled_by_amazon,"Maxcart Universal Fixed LCD/LED Plasma TV Wall Mount for Screen Size 26''- 50'' - VESA - 400 x 400 - Extra Close to Wall (2.5cm,0.97inch),Maxcart",Y,551304,-0.08347438251898846
B081RRXMW3,Nainika Cute Girlish Soft Silicone Meow Cat Ear Cartoon Back Cover for Apple i-Phone 7 (Rose Gold),Nainika Fashion,Nainika,3.56,70,27.2,3.7,fulfilled_by_merchant,"Nainika Cute Girlish Soft Silicone Meow Cat Ear Cartoon Back Cover for Apple i-Phone 7 (Rose Gold),Nainika,Apple i-phone 7",Y,57343,-0.3890824733674843
B07DJHWKFN,Tamo Polycarbonate 14 inches Vermillion Red Carry-On (5016011816481),Cloudtail India,Tamo,29.54,58,3000.0,3.6,fulfilled_by_amazon,"Tamo Polycarbonate 14 inches Vermillion Red Carry-On (5016011816481),Tamo,5016011816481",Y,26449,1.254747381755481
B06XWDDVK3,Crazyink Anime Dragon Fire Laptop Skin (15 to 15.6 inch),CrazyInk,CrazyInk,2.39,85,99.8,5.0,fulfilled_by_amazon,"Crazyink Anime Dragon Fire Laptop Skin (15 to 15.6 inch),CrazyInk,CILSKIN016",Y,133297,-0.4631117624550082
B07QNXW2H5,Printelligent Laptop Skin 3D Spiderman Theme Laptop Decal Cover hd Quality for All Laptop Models (Upto 15.6 inches),Valentines by printelligent,PRINTELLIGENT,2.7,55,99.8,4.0,fulfilled_by_amazon,"Printelligent Laptop Skin 3D Spiderman Theme Laptop Decal Cover hd Quality for All Laptop Models (Upto 15.6 inches),PRINTELLIGENT,laptop_skinStickers_new168_PT",Y,92219,-0.44349716449164717
B07HRRV69L,KC Liquid Moving Glitter Stars Transparent Soft Girls Back Cover for Samsung Galaxy J8 Infinity (Silver),Khurana Communication,KC,5.39,36,31.8,3.0,fulfilled_by_merchant,"KC Liquid Moving Glitter Stars Transparent Soft Girls Back Cover for Samsung Galaxy J8 Infinity (Silver),Khurana Communication,Galaxy J8 infinity Liquid Glitter Silver",Y,65246,-0.27329307248699836
B00DVPG9JW,"Vivitar NB-10L Ultra High Capacity 1300mAh Li-ion Battery for Canon PowerShot SX50 HS, Powershot SX40 HS, PowerShot G1X, Powershot G16, Powershot G15 (Canon NB-10L Replacement)",Cart2India SLP,Vivitar,22.43,20,45.4,4.5,fulfilled_by_merchant,"Vivitar NB-10L Ultra High Capacity 1300mAh Li-ion Battery for Canon PowerShot SX50 HS, Powershot SX40 HS, PowerShot G1X, Powershot G16, Powershot G15 (Canon NB-10L Replacement),Vivitar,viv-cb-10L",N,452234,0.8048770865312976
B07G2MS6SF,Furious [Slimfit] [Durable] Hard Plastic 3D Printed Back Cover for Samsung Galaxy J5 (2015 Model) (Pink Pattern),ZaidStyle,Furious,3.59,67,49.9,4.0,fulfilled_by_merchant,"Furious [Slimfit] [Durable] Hard Plastic 3D Printed Back Cover for Samsung Galaxy J5 (2015 Model) (Pink Pattern),ZaidStyle",Y,1739435,-0.3871842864678043
B07L156KJ2,Cazcase Deer Pattern PU Leather Case with (Auto Wake/Sleep) Folio Flip Case Flip Cover for Amazon Kindle Paperwhite 10th Generation 2018 (WineRed),E Shop Solution,CAZCASE,8.39,46,118.0,3.9,fulfilled_by_amazon,"Cazcase Deer Pattern PU Leather Case with (Auto Wake/Sleep) Folio Flip Case Flip Cover for Amazon Kindle Paperwhite 10th Generation 2018 (WineRed),E Shop solution",Y,199158,-0.08347438251898846
B07BGZVB1M,Cover Affair People Printed Designer Hard PC Slim Light Weight Back Cover Case Compatible with Xiaomi Redmi Note 5 Pro (Black & White) (G5-D91),Cover_Affair,Cover Affair,4.78,43,36.3,5.0,fulfilled_by_merchant,"Cover Affair People Printed Designer Hard PC Slim Light Weight Back Cover Case Compatible with Xiaomi Redmi Note 5 Pro (Black & White) (G5-D91),RedmiNote5Pro_G5-D91",N,550151,-0.31188953944716036
B07TXG2M8Y,SmartLike Back Cover for Huawei Y5 (2019) AMN-LX9 AMN-LX1 - Transparent,SmartLike,SmartLike,2.7,68,299.0,4.0,fulfilled_by_amazon,"SmartLike Back Cover for Huawei Y5 (2019) AMN-LX9 AMN-LX1 - Transparent,SmartLike,Huawei Y5 (2019)",Y,575417,-0.44349716449164717
B07RKMCVGV,Lejaao D3 Kickstand Hard Dual Rugged Armor Hybrid Back Case Cover for Realme U1 (Black),BEST MOBILE DECORATE,Lejaao,3.47,79,222.0,4.3,fulfilled_by_merchant,"Lejaao D3 Kickstand Hard Dual Rugged Armor Hybrid Back Case Cover for Realme U1 (Black),Lejaao,Realme U1",Y,336803,-0.3947770340665246
B0742J14KR,iWAY Dotted Matte Finish Design Thin TPU Soft Back Cover for Samsung Galaxy S8 Plus - Blue,Iway,iWAY,1.8,73,49.9,5.0,fulfilled_by_amazon,"iWAY Dotted Matte Finish Design Thin TPU Soft Back Cover for Samsung Galaxy S8 Plus - Blue,IWAY INFOTRONICS,OZA--S8PLUS--BLUE",Y,2263071,-0.5004427714820502
B01E8YJVS0,MVE(TM) Airpods case(Airpod 1 / Airpod 2) Protective Hard Case Shell EVA Skin and Cover for Apple Airpods(Black Case+ Red Zip),MVE® [Maa Vaishno Enterprises],MVE,2.99,75,99.8,3.7,fulfilled_by_amazon,"MVE(TM) Airpods case(Airpod 1 / Airpod 2) Protective Hard Case Shell EVA Skin and Cover for Apple Airpods(Black Case+ Red Zip),MVE,MVE Airpod Boll Blk",Y,274323,-0.4251480244614062
B07WHHJ8X6,Plus Bright PU Leather Hard Back Case Cover for Sony Xperia XZ - Brown,Plus Enterprises,Plus,1.79,85,59.0,4.4,fulfilled_by_amazon,"Plus Bright PU Leather Hard Back Case Cover for Sony Xperia XZ - Brown,Plus Enterprises,Sony Xperia XZ",Y,120783,-0.5010755004486102
B0775R7P1Q,PAZZO Daylite 24L Laptop Backpack (Black and Green),PAZZO,PAZZO,10.79,53,399.0,4.2,fulfilled_by_merchant,"PAZZO Daylite 24L Laptop Backpack (Black and Green),PAZZO,Daylite",N,45984,0.06838056945541933
B07SRLC8V2,"CQLEK®, Car Tablet Mount Holder Universal for Samsung Galaxy Tab 4 3 / iPad Mini/IPad Air 2 / iPad Air/iPad 4 / iPad 3 / iPad 2 (Revised Version - Use with All 7-10 inch Tablets)",CQLEK® INDIA ACCESSORIES,Die Hard,5.39,50,240.0,5.0,fulfilled_by_merchant,"CQLEK®, Car Tablet Mount Holder Universal for Samsung Galaxy Tab 4 3 / iPad Mini/IPad Air 2 / iPad Air/iPad 4 / iPad 3 / iPad 2 (Revised Version - Use with All 7-10 inch Tablets),Die Hard,Car-Front_Tab_Holder-B_GRT",Y,124256,-0.27329307248699836
B07482GYFY,"Spigen [Neo Hybrid Herringbone] iPhone 7 Plus Case, iPhone 8 Plus Case Cover Slim Fit Dual Layer Protective Bumper Cover for iPhone 7 Plus (2016) iPhone 8 Plus (2017) - Burgundy",Spigen India,Spigen,15.59,48,59.0,3.9,fulfilled_by_amazon,"Spigen [Neo Hybrid Herringbone] iPhone 7 Plus Case, iPhone 8 Plus Case Cover Slim Fit Dual Layer Protective Bumper Cover for iPhone 7 Plus (2016) iPhone 8 Plus (2017) - Burgundy,Spigen,055CS22228",Y,102905,0.3720904734042351
B016RMK0A4,Corseca DMS1731BT Oval Bluetooth Speakers,LAPPYS,Corseca,23.88,0,1180.0,3.0,fulfilled_by_merchant,"Corseca DMS1731BT Oval Bluetooth Speakers,Corseca,DMSF01 WHITE",N,79058,0.8966227866825023
B07TTGCJLX,MOBICLONICS® Leather Textured Autofocus Soft Back Case Cover for Xiaomi Redmi K20/K20 Pro (Black),vidhienterprises,MOBICLONICS,1.79,85,99.8,3.3,fulfilled_by_amazon,"MOBICLONICS® Leather Textured Autofocus Soft Back Case Cover for Xiaomi Redmi K20/K20 Pro (Black),Vidhi Enterprises,Xiaomi Redmi K20",Y,367844,-0.5010755004486102
B07RFG29SK,"Fengshui Vintage Flip Cover Leather Case : Inner TPU, Leather Wallet Stand for Vivo Y93, Vivo Y95, Vivo Y91 - Exclutive Coffee Brown",Great Cover Zone,FENGSHUI,2.62,78,81.6,5.0,fulfilled_by_amazon,"Fengshui Vintage Flip Cover Leather Case : Inner TPU, Leather Wallet Stand for Vivo Y93, Vivo Y95, Vivo Y91 - Exclutive Coffee Brown,FENGSHUI",Y,110340,-0.4485589962241274
B07GWH8WDX,DORRON Quicksand Liquid Waterfall Girls Soft TPU Mobile Phone Back Case Cover for Apple iPhone Xs/iPhone X (Blue_Love Hearts),GREENTEX,DORRON,5.75,40,45.4,4.2,fulfilled_by_merchant,"DORRON Quicksand Liquid Waterfall Girls Soft TPU Mobile Phone Back Case Cover for Apple iPhone Xs/iPhone X (Blue_Love Hearts),DORRON,Apple iPhone XS Liquid Waterfall Bling",Y,180849,-0.25051482969083716
B083M4TZTL,"Treecase Printed Soft Silicone Back Case Cover for Samsung Galaxy S10, Samsung Galaxy S10 Back Cover",AdinathTrader,Treecase,1.79,75,49.9,4.6,fulfilled_by_amazon,"Treecase Printed Soft Silicone Back Case Cover for Samsung Galaxy S10, Samsung Galaxy S10 Back Cover,Treecase,Samsung Galaxy S10 Back Cover",Y,145757,-0.5010755004486102
B07B253374,SellZone OEM Adapter/Charger for Sony VAIO 19.5V 3.9A 75W (19.5V 3.9A 75W),Online SBS,SellZone,20.39,30,400.0,3.6,fulfilled_by_amazon,"SellZone OEM Adapter/Charger for Sony VAIO 19.5V 3.9A 75W (19.5V 3.9A 75W),SellZone,SONY VAIO 19.5V 3.9A 75W",Y,56181,0.675800377353051
B0818SPPYL,"JGD PRODUCTS Leather Finish Case | Inside TPU | Wallet Stand | Shock Proof | 360 Degree Complete Protection Dakkin Flip Cover for (Samsung Galaxy A20/A30/M10S (2019), Light Brown)",JGDWORLD,JGD PRODUCTS,2.99,64,68.0,3.8,fulfilled_by_merchant,"JGD PRODUCTS Leather Finish Case | Inside TPU | Wallet Stand | Shock Proof | 360 Degree Complete Protection Dakkin Flip Cover for (Samsung Galaxy A20/A30/M10S (2019), Light Brown),Yadav Mobile",Y,3254826,-0.4251480244614062
B07M95MV6S,Casotec Pink Abstract Design 3D Printed Hard Back Case Cover for Realme U1,Gizmeup,Casotec,1.79,85,31.8,3.4,fulfilled_by_amazon,"Casotec Pink Abstract Design 3D Printed Hard Back Case Cover for Realme U1,Casotec,8596-26079",Y,62637,-0.5010755004486102
B00DMKGPP4,Spigen Tough Armor Case Designed for iPhone SE / 5S / 5 - Metal Slate,Spigen India,Spigen,10.79,67,31.8,4.3,fulfilled_by_amazon,"Spigen Tough Armor Case Designed for iPhone SE / 5S / 5 - Metal Slate,Spigen,SGP10490",Y,15625,0.06838056945541933
B07YSPVJB8,TheGiftKart Shockproof Carbon Fibre Soft Silicon Armor Back Cover Case for Xiaomi Redmi Note 8 (Navy Blue),TheGiftKart,TheGiftKart,3.59,67,18.1,4.2,fulfilled_by_amazon,"TheGiftKart Shockproof Carbon Fibre Soft Silicon Armor Back Cover Case for Xiaomi Redmi Note 8 (Navy Blue),TheGiftKart,Xiaomi Redmi Note 8",Y,54930,-0.3871842864678043
B07P436DJ5,Nainz ''Fruit Pattern'' Shockproof Rugged Armor TPU Slim Drop Tested Back Cover Case for Asus Zenfone Max Pro M1 Mobile Phone (Black),Nainz.,Nainz,2.15,78,150.0,4.0,fulfilled_by_merchant,"Nainz ''Fruit Pattern'' Shockproof Rugged Armor TPU Slim Drop Tested Back Cover Case for Asus Zenfone Max Pro M1 Mobile Phone (Black),Nainz",Y,467101,-0.47829725765244896
B082RBFPRL,CQLEK® 1Press Car Mobile Phone Holder - Telescopic One Touch Long Neck Arm Adjustable Quick Stand Technology 360 Degree Rotation with Ultimate Reusable Suction Cup Mount for Car Dashboard / Windshield / Desktop,CQLEK® INDIA ACCESSORIES,CQLEK,4.5,62,240.0,5.0,fulfilled_by_merchant,"CQLEK® 1Press Car Mobile Phone Holder - Telescopic One Touch Long Neck Arm Adjustable Quick Stand Technology 360 Degree Rotation with Ultimate Reusable Suction Cup Mount for Car Dashboard / Windshield / Desktop,CQLEK,#HQ-Onetouch-DHI12#2020",Y,8457,-0.3296059505108413
B07HVN1ZWC,Think Tech Designer Peacock Feather Printed Hard Polycarbonate Plastic Case Cover for Xiaomi Mi A2 (Blue),NewTech Mart,Think Tech,4.19,65,195.0,5.0,fulfilled_by_merchant,"Think Tech Designer Peacock Feather Printed Hard Polycarbonate Plastic Case Cover for Xiaomi Mi A2 (Blue),Think Tech,For-xiamia2-Think Tech",Y,896437,-0.34922054847420225
B07SQJ7MHZ,"Digionics Acrylic Unbreakable Set Top Box Stand, DVD Player Music Player Wall Mount (Standard, Style 32)",Digionics,Digionics,1.08,50,118.0,4.4,fulfilled_by_merchant,"Digionics Acrylic Unbreakable Set Top Box Stand, DVD Player Music Player Wall Mount (Standard, Style 32),Digionics,DGWMTSBS_01",N,178447,-0.5459992570743725
B01KK980QG,KC Loveable Pink Skirt Love Girl Sequins Rigid Liquid Glitter for Back Cover for iPhone 6 Plus & iPhone 6s Plus (Rose Gold),Khurana Communication,KC,5.39,36,31.8,4.7,fulfilled_by_merchant,"KC Loveable Pink Skirt Love Girl Sequins Rigid Liquid Glitter for Back Cover for iPhone 6 Plus & iPhone 6s Plus (Rose Gold),Khurana Communication,Umbrella Girl 6s Plus Cover",Y,278266,-0.27329307248699836
B07BXTHW4C,Zwart 25 Ltrs Green School Backpack (MOSCO-G),Cloudtail India,Zwart,8.3,54,798.0,4.4,fulfilled_by_amazon,"Zwart 25 Ltrs Green School Backpack (MOSCO-G),Zwart,MOSCO-G",Y,162711,-0.08916894321802875
B07DB4DS5D,WOW Imagine 3 in 1 Double Dip Case [ Anti Slip ] Super Slim [Hard] Hybrid PC All Angle Protection Lightweight Matte Hard Back Case Cover for HUWAEI Honor 7C (2018) - Rose Gold,ImagineDesign,WOW Imagine,5.39,55,59.0,3.2,fulfilled_by_merchant,"WOW Imagine 3 in 1 Double Dip Case [ Anti Slip ] Super Slim [Hard] Hybrid PC All Angle Protection Lightweight Matte Hard Back Case Cover for HUWAEI Honor 7C (2018) - Rose Gold,ImagineDesign,SWGKK/HH7C/WRGLD",N,853855,-0.27329307248699836
B01LJRXCPC,"Tech Sense Lab (Australia) CE & FCC Certified 3.4 Amp Dual Usb Car Charger, Compatible with all Mobiles & Tablets (White &Gold)",Tech Sense Lab - India,Tech Sense Lab,8.15,31,59.0,4.1,fulfilled_by_amazon,"Tech Sense Lab (Australia) CE & FCC Certified 3.4 Amp Dual Usb Car Charger, Compatible with all Mobiles & Tablets (White &Gold),Tech Sense Lab,TSL-CC-003",Y,79218,-0.09865987771642927
B073ZHFL3Y,Neon Keyboard Protector Silicone Skin Cover for Dell Inspiron 5000 5558 15.6-inch Laptop ( Candy Blue),VRAJESH®,neon,4.2,30,81.6,4.2,fulfilled_by_merchant,"Silicon Rubber,Neon Keyboard Protector Silicone Skin Cover for Dell Inspiron 5000 5558 15.6-inch Laptop ( Candy Blue),neon,DELLKEYSKIN-DK102",N,14957,-0.3485878195076422
B06XYHN68L,Sandisk 32gb Extreme Pro Micro SDHC UHS-I 100mbps 4K Memory card,wisechase,SanDisk,15.06,37,363.0,4.7,fulfilled_by_amazon,"Sandisk 32gb Extreme Pro Micro SDHC UHS-I 100mbps 4K Memory card,SanDisk,SDSQXCG-032G-GN6MA",Y,11608,0.33855583817655344
B07QD6G54G,Humor Gang Motherboard Computer Life Printed Design TPU Slim Soft Transparent Clear Flexible Silicon Mobile Back Cover for Xiaomi Mi A2,Humor Gang,Humor Gang,2.63,78,99.8,4.0,fulfilled_by_amazon,"Humor Gang Motherboard Computer Life Printed Design TPU Slim Soft Transparent Clear Flexible Silicon Mobile Back Cover for Xiaomi Mi A2,Humor Gang,BA-1940-216-xiaomi-mi-a2",Y,1859720,-0.4479262672575674
B07KS942NX,MOCA Smart flip Cover case for Apple iPad Pro 11 inch a1980 a2013 a1934 a1979 Smart Flip Cover case (Black),MOCA™,MOCA,7.19,70,231.0,4.3,fulfilled_by_amazon,"MOCA Smart flip Cover case for Apple iPad Pro 11 inch a1980 a2013 a1934 a1979 Smart Flip Cover case (Black),MOCA",Y,28193,-0.1594018585061924
B074CYQ1GD,SSD Keyguard Protector For Lenovo Thinkpad E470 (14 inch)Laptop Keyboard Skin (Transparent),C3STARMARKET,SSD,1.43,76,49.9,4.0,fulfilled_by_merchant,"SSD Keyguard Protector For Lenovo Thinkpad E470 (14 inch)Laptop Keyboard Skin (Transparent),SSD,LP14S162",N,15073,-0.5238537432447714
B07MR8PFN6,Divud Ecom Google Pixel 3XL Cover Shock Proof Anti Slip Clear Transparent Soft TPU Back Case Black,INDE STORE,Divud Ecom,4.79,60,13.6,4.7,fulfilled_by_merchant,"Divud Ecom Google Pixel 3XL Cover Shock Proof Anti Slip Clear Transparent Soft TPU Back Case Black,Divud Ecom,weeeeeRTEddd55655getrr",Y,299282,-0.31125681048060033
B0185W15YO,Lapguard 6 Cell Laptop Battery for Asus A32-K53 Black (LGBTA32K53BLK06),omcomputronix,Lapguard,26.54,45,318.0,3.0,fulfilled_by_merchant,"Lapguard 6 Cell Laptop Battery for Asus A32-K53 Black (LGBTA32K53BLK06),Lapguard,LGBTA32K53BLK06_1015_192",N,845851,1.0649286917874712
B07D34DZMP,Aarnik Cute Soft Kitty Soft Silicone Printed Back Case Cover for Xiaomi Redmi 2 / Redmi 2 Prime - Pink,AARNIK ZONE,Aarnik,3.42,78,31.8,4.8,fulfilled_by_merchant,Aarnik Cute Soft Kitty Soft Silicone Printed Back Case Cover for Xiaomi Redmi 2 / Redmi 2 Prime - Pink,Y,129038,-0.39794067889932483
B07S6F1WJ2,Stylista led Cover Compatible for Sony bravia 40 inches led tvs (All Models),STYLISTA,Stylista,5.03,35,449.0,4.5,fulfilled_by_amazon,"Stylista led Cover Compatible for Sony bravia 40 inches led tvs (All Models),Stylista Home Furnishing,stym_bb41_LED_sam40",Y,80848,-0.2960713152831595
B06XF6KS3T,Mobile Life Samsung Galaxy J7 Prime SM-G610F Mercury Flip Wallet Diary Card Case Cover with OTG and LED Light (Pink),Tinu Games,Mobile Life,2.99,64,18.1,5.0,fulfilled_by_merchant,"Mobile Life Samsung Galaxy J7 Prime SM-G610F Mercury Flip Wallet Diary Card Case Cover with OTG and LED Light (Pink),Tinu Games,0410-1011-BIND1573",N,336179,-0.4251480244614062
B07X1G4MKJ,TecKraft Hybrid Cover Shock Absorbing Defender Kickstand Back Case for OnePlus 7 Pro (Grey),BPC India,Teckraft,4.79,56,77.1,5.0,fulfilled_by_amazon,"TecKraft Hybrid Cover Shock Absorbing Defender Kickstand Back Case for OnePlus 7 Pro (Grey),TecKraft,BCIB03227",Y,222564,-0.31125681048060033
B07ZDD3G9W,CareTell Flip Cover for Realme 5 (Shine Black),Tech Segment,CareTell,2.63,78,200.0,5.0,fulfilled_by_amazon,"CareTell Flip Cover for Realme 5 (Shine Black),CareTell,Realme 5",Y,454699,-0.4479262672575674
B01DYHQCGG,ECellStreet® Silicone Soft Back Cover for Gionee Gpad G3 (Transparent),F3 (Fast Fashion Forever),ECellStreet,1.76,75,49.9,5.0,fulfilled_by_merchant,"ECellStreet® Silicone Soft Back Cover for Gionee Gpad G3 (Transparent),ECellStreet,Gionee Gpad G3",Y,804682,-0.5029736873482903
B06XGVNMC7,Emartbuy Laptop Neoprene Sleeve case with Zip for Dell Latitude E7240 (Black/Red Two Tone_11.6-13.3 Inch),EmartbuyIndia,Emartbuy,5.27,76,99.8,5.0,fulfilled_by_merchant,"Emartbuy Laptop Neoprene Sleeve case with Zip for Dell Latitude E7240 (Black/Red Two Tone_11.6-13.3 Inch),Emartbuy",Y,98312,-0.2808858200857188
B01BV1ZSZI,"MVE® AirPods Case, Snap Closure Protective Cover Carrying Pouch Pocket, with Holding Strap, for Apple AirPods Charging Case (Black)",MVE® [Maa Vaishno Enterprises],MVE,9.59,60,49.9,5.0,fulfilled_by_merchant,"MVE® AirPods Case, Snap Closure Protective Cover Carrying Pouch Pocket, with Holding Strap, for Apple AirPods Charging Case (Black),MVE,MOKO",N,1232698,-0.007546906531784568
B01BDJGJAQ,SDO SDO™ Luxury Mercury Diary Wallet Style Flip Cover Case for Lenovo K4 Note - Brown + Pen Style Stylus,Sasti Deals,SDO,4.26,0,99.8,4.0,fulfilled_by_amazon,"SDO SDO&trade; Luxury Mercury Diary Wallet Style Flip Cover Case for Lenovo K4 Note - Brown + Pen Style Stylus,SDO,MFLK4NBrown+SM",Y,201510,-0.3447914457082821
B00FX7N9NK,Nixxell Battery Charger for Canon NB-5L CB-2LX and Canon PowerShot S100,Cart2India SLP,Nixxell,17.39,20,113.0,4.0,fulfilled_by_merchant,"Nixxell Battery Charger for Canon NB-5L CB-2LX and Canon PowerShot S100,Nixxell,ONX-CB2LX",N,1000005,0.4859816873850411
